Song_ID,Track,Artist,Year,Duration,Time_Signature,Key,Mode,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
111,Just Can't Get Enough,Depeche Mode,1981,220893,4,0,1,20,128.168,0.7753036437246964,0.7727505482768435,0.7870458593976553,-9.362,0.0371578947368421,0.4046178761223656,0.05916919959473151,0.17344448962993086,0.9292214357937311,76,Alt. Rock
112,Master and Servant,Depeche Mode,1984,252866,4,10,0,3,127.778,0.6275303643724697,0.9169087907796388,0.8089191764364722,-8.306,0.054210526315789466,0.015159653774752788,0.002310030395136778,0.05174867832452216,0.8078867542972701,48,Alt. Rock
113,People Are People,Depeche Mode,1984,231960,4,9,0,8,119.975,0.6892712550607288,0.8298131859342,0.8296532582128506,-7.305,0.06589473684210526,0.07981835323127835,2.1175278622087133e-06,0.3198454656364376,0.8230535894843276,61,Alt. Rock
114,Never Let Me Down Again,Depeche Mode,1987,260493,4,2,0,7,106.112,0.5840080971659919,0.9339274721862189,0.8945275280666143,-4.173,0.032842105263157895,0.2821277933009973,0.03505572441742655,0.11346075640504269,0.7755308392315471,59,Alt. Rock
115,Strangelove,Depeche Mode,1987,225880,4,4,0,9,118.988,0.5728744939271254,0.9619582415617624,0.9092961597414972,-3.46,0.03726315789473684,0.04417574716440478,0.0010739614994934145,0.34526230174867834,0.8756319514661274,63,Alt. Rock
116,Personal Jesus,Depeche Mode,1989,294773,4,11,1,13,130.033,0.6902834008097166,0.7427175810887611,0.8236463813745392,-7.595,0.051789473684210524,0.13554130074427787,0.21175278622087132,0.08692557950386336,0.35995955510616784,63,Alt. Rock
117,Enjoy the Silence,Depeche Mode,1990,255133,4,0,0,5,112.788,0.6710526315789475,0.8388230760906247,0.8619868262976925,-5.744,0.030105263157894736,0.2008024104441872,0.00017933130699088147,0.06689711264741766,0.7603640040444894,73,Alt. Rock
118,Policy of Truth,Depeche Mode,1990,293986,4,8,1,16,114.203,0.6943319838056681,0.6446098882743587,0.830046812212602,-7.286,0.029052631578947365,0.012147602557833894,0.20567375886524825,0.11549410329402196,0.37613751263902934,65,Alt. Rock
119,I Feel You,Depeche Mode,1993,275413,3,2,1,22,122.943,0.44534412955465585,0.9058967028106754,0.8121090351712996,-8.152,0.09347368421052632,0.020079337429053642,0.02077001013171226,0.4448962993086621,0.1577350859453994,54,Alt. Rock
120,Walking in My Shoes,Depeche Mode,1993,326106,4,2,0,7,93.08,0.5445344129554657,0.7116835149944093,0.7790504991921787,-9.748,0.030210526315789472,0.11144489100892672,5.602836879432625e-06,0.22834485563237086,0.5075834175935289,57,Alt. Rock
121,Come Back Jonee,DEVO,1978,229266,4,7,1,21,176.79,0.35931174089068824,0.8748626367163235,0.8207672231658313,-7.734,0.22842105263157894,0.031625533760576065,0.16312056737588654,0.24461163074420497,0.7785642062689586,27,Alt. Rock
122,Jocko Homo,DEVO,1978,217493,4,7,1,21,123.899,0.5738866396761133,0.5565131845226505,0.7126848668130412,-12.952,0.11368421052631578,0.5592365052575355,0.0004468085106382979,0.1073607157381049,0.8169868554095047,33,Alt. Rock
123,Smart Patrol / Mr. DNA,DEVO,1978,366333,4,7,1,21,137.286,0.5010121457489879,0.49644725014648583,0.6705953022080451,-14.984,0.1557894736842105,0.004376510418183151,0.0850050658561297,0.11447742984953233,0.29524772497472196,26,Alt. Rock
124,Uncontrollable Urge,DEVO,1978,191266,3,2,1,22,92.523,0.5779352226720648,0.8588450542160129,0.8346037532623556,-7.066,0.0343157894736842,0.05532033666700469,0.673758865248227,0.08326555510370068,0.723963599595551,52,Alt. Rock
125,Freedom of Choice,DEVO,1980,208560,4,0,1,20,140.386,0.8451417004048583,0.8718593399975153,0.704378806081445,-13.353,0.037789473684210526,0.4588347980269057,0.008632218844984803,0.04402196014640098,0.9737108190091001,39,Alt. Rock
126,Girl U Want,DEVO,1980,177306,4,4,1,24,172.651,0.7388663967611336,0.3983395573320835,0.7153361779692614,-12.824,0.06757894736842104,0.34437685178398775,1.8439716312056736e-05,0.03731191541276942,0.8078867542972701,35,Alt. Rock
127,Whip It,DEVO,1980,161133,4,9,1,23,157.902,0.7894736842105263,0.8698571421849765,0.8306889266332491,-7.255,0.054421052631578946,0.07469786616251622,0.004052684903748734,0.05052867019113461,0.967644084934277,64,Alt. Rock
128,Working in the Coal Mine,DEVO,1981,169171,4,5,1,19,158.937,0.8036437246963564,0.6726406576499023,0.8240606487426986,-7.575,0.12526315789473683,0.564256590619067,0.0026849037487335363,0.07675884505896706,0.788675429726997,30,Alt. Rock
129,Peek-A-Boo,DEVO,1982,180733,4,0,1,20,145.024,0.7813765182186235,0.7707483504643047,0.7347238907991218,-11.888,0.07273684210526314,0.22891488846876354,0.7122593718338399,0.08123220821472142,0.7219413549039434,32,Alt. Rock
130,Through Being Cool,DEVO,1982,194693,4,11,0,10,156.528,0.6508097165991903,0.4483945026455541,0.6723973652595385,-14.897,0.0631578947368421,0.00828213682945465,0.0071428571428571435,0.0802155347702318,0.8564206268958544,29,Alt. Rock
131,The Wagon,Dinosaur Jr.,1991,295360,4,7,1,21,172.294,0.2540485829959514,0.9769747251558035,0.7652968225692862,-10.412,0.08842105263157894,0.0002911649509688263,0.0005704154002026343,0.6004473363155755,0.09019211324570274,43,Alt. Rock
132,Feel the Pain,Dinosaur Jr.,1994,259600,4,0,1,20,131.5,0.3441295546558705,0.8047857132774647,0.8079042213844816,-8.355,0.054315789473684206,0.0033222924922615385,0.019351570415400202,0.06130540870272468,0.8634984833164813,55,Alt. Rock
133,Down with the Sickness,Disturbed,2000,279213,4,3,0,2,89.954,0.7034412955465587,0.8768648345288623,0.8926840382783049,-4.262,0.05821052631578947,0.000998996986944766,6.980749746707194e-06,0.09516063440422935,0.9514661274014156,75,Alt. Rock
134,Stricken,Disturbed,2005,245226,4,8,1,16,173.847,0.4068825910931174,0.9699670328119177,0.9224491486805585,-2.825,0.19052631578947365,9.07631433364893e-05,0.03292806484295846,0.21614477429849532,0.2649140546006067,71,Alt. Rock
135,Decadence,Disturbed,2008,204786,4,1,1,15,91.934,0.5344129554655871,0.9689659339056482,0.9093582998467211,-3.457,0.1526315789473684,5.592375092746078e-05,0.09280648429584601,0.05530703538023587,0.3083923154701719,65,Alt. Rock
136,Rescue,Echo & the Bunnymen,1980,271866,4,4,0,9,129.8,0.4676113360323887,0.6826516467125965,0.7551472720493807,-10.902,0.059684210526315784,0.09347298541464401,1.8439716312056737e-06,0.8962993086620578,0.6248736097067745,3,Alt. Rock
137,The Cutter,Echo & the Bunnymen,1983,232746,4,7,1,21,139.266,0.4767206477732793,0.9559516481241458,0.872861344711877,-5.219,0.12736842105263158,0.0048684787836132375,1.4589665653495441e-06,0.15209434729564864,0.3538928210313448,49,Alt. Rock
138,Over the Wall,Echo & the Bunnymen,1984,366506,4,0,1,20,133.089,0.5040485829959515,0.8758637356225929,0.7763163345623265,-9.88,0.0351578947368421,0.0002640564900165563,0.08885511651469098,0.0661854412362749,0.6370070778564206,19,Alt. Rock
139,Seven Seas,Echo & the Bunnymen,1984,199386,4,0,1,20,134.382,0.5627530364372471,0.8298131859342,0.8748498280790422,-5.123,0.03926315789473684,0.10542078857508894,7.315096251266465e-05,0.2822285481903213,0.801820020222447,37,Alt. Rock
140,The Killing Moon,Echo & the Bunnymen,1984,348293,4,7,1,21,124.201,0.5748987854251012,0.8298131859342,0.8346037532623556,-7.066,0.03189473684210526,0.21887471774570055,0.004235055724417427,0.08662057747051648,0.7987866531850355,56,Alt. Rock
141,Bring on the Dancing Horses,Echo & the Bunnymen,1985,235800,4,2,1,22,118.448,0.5748987854251012,0.926919779842333,0.8717221094494387,-5.274,0.04263157894736842,0.006424705245687999,0.004924012158054711,0.30764538430256205,0.763397371081901,54,Alt. Rock
142,Lips Like Sugar,Echo & the Bunnymen,1987,291866,4,4,1,24,130.001,0.5587044534412956,0.9349285710924883,0.8973031194332823,-4.039,0.03147368421052631,0.004496992466859907,0.02147922998986829,0.2496949979666531,0.8725985844287159,53,Alt. Rock
143,Never Stop,Echo & the Bunnymen,1990,285866,4,4,0,9,137.185,0.6751012145748988,0.8678549443724376,0.830088238949418,-7.284,0.03705263157894737,0.439758473653086,0.010131712259371834,0.12362749084993901,0.9261880687563195,33,Alt. Rock
144,Nothing Lasts Forever,Echo & the Bunnymen,1997,235119,4,0,1,20,83.85,0.43724696356275305,0.6546208773370529,0.8702514602924728,-5.345,0.028736842105263158,0.028111474007504026,1.347517730496454e-05,0.16632777551850345,0.4034378159757331,44,Alt. Rock
145,Alison,Elvis Costello,1977,204533,4,1,0,12,176.647,0.5637651821862348,0.32025384264306933,0.7574257425742574,-10.792,0.04610526315789473,0.7419676124172816,4.042553191489362e-05,0.10126067507116714,0.38119312436804853,52,Alt. Rock
146,Watching The Detectives,Elvis Costello,1977,226040,4,9,0,8,133.598,0.7864372469635628,0.3713098868628093,0.7280956129085712,-12.208,0.06336842105263157,0.015059252067522157,1.5906788247213778e-05,0.14802765351769012,0.833164812942366,36,Alt. Rock
147,(I Don't Want To Go To) Chelsea - 2021 Remaster,Elvis Costello & The Attractions,1978,190306,4,11,0,10,166.728,0.521255060728745,0.8328164826530081,0.8640788765068976,-5.643,0.04189473684210526,0.06666572958406586,0.0004924012158054711,0.04331028873525824,0.9625884732052579,43,Alt. Rock
148,"(What's So Funny 'Bout) Peace,Love And Understanding",Elvis Costello & The Attractions,1978,211630,4,7,1,21,142.34,0.3856275303643725,0.9189109885921777,0.7852023696093459,-9.451,0.08452631578947367,0.00046686793862242836,0.051773049645390076,0.3137454249694998,0.37209302325581395,40,Alt. Rock
149,Pump It Up - 2021 Remaster,Elvis Costello & The Attractions,1978,196680,4,11,1,13,138.978,0.652834008097166,0.8097912078088118,0.8541985997762956,-6.12,0.04052631578947368,0.009245993218868693,0.0010942249240121582,0.09516063440422935,0.9767441860465116,57,Alt. Rock
150,"Radio,Radio - 2021 Remaster",Elvis Costello & The Attractions,1978,186213,4,4,1,24,146.734,0.6032388663967612,0.8728604389037847,0.8789510750238204,-4.925,0.08378947368421052,0.13554130074427787,3.2725430597771024e-06,0.27002846685644577,0.9089989888776543,44,Alt. Rock
151,Accidents Will Happen,Elvis Costello & The Attractions,1979,181720,4,0,1,20,120.077,0.6153846153846154,0.5975582396796963,0.750735324578483,-11.115,0.029052631578947365,0.04427614887163542,0.0034650455927051674,0.2771451809678731,0.7441860465116279,37,Alt. Rock
152,Oliver's Army,Elvis Costello & The Attractions,1979,180840,4,4,1,24,143.162,0.5334008097165992,0.7256988996821812,0.7861551845561126,-9.405,0.030210526315789472,0.3373487322778437,0.0,0.2120780805205368,0.9504550050556118,49,Alt. Rock
153,Everyday I Write The Book,Elvis Costello & The Attractions,1983,234306,4,1,0,12,102.229,0.6589068825910931,0.7557318668702635,0.7924313351837275,-9.102,0.03547368421052632,0.3162643737594114,0.0001762917933130699,0.2263115087433916,0.723963599595551,48,Alt. Rock
154,Shipbuilding,Elvis Costello & The Attractions,1983,292720,3,7,1,21,142.869,0.36032388663967607,0.29622746889260343,0.6976883880856706,-13.676,0.03389473684210526,0.7339354758388312,1.9148936170212766e-05,0.13989426596177307,0.16784630940343784,38,Alt. Rock
155,Santa Monica,Everclear,1997,191506,4,7,1,21,100.441,0.49696356275303644,0.9429373623426435,0.8705000207133684,-5.333,0.11473684210526315,0.1566256592627101,0.0,0.3605124034160228,0.4024266936299293,68,Alt. Rock
156,Wonderful,Everclear,1997,280813,4,7,1,21,186.765,0.520242914979757,0.8177999990589669,0.8465553668337545,-6.489,0.05263157894736842,0.011846397436142004,8.358662613981764e-06,0.3391622610817405,0.7421638018200203,54,Alt. Rock
157,Dog Days Are Over,Florence + The Machine,2008,251840,4,7,1,21,149.954,0.4979757085020243,0.8107923067150812,0.8708728613447119,-5.315,0.0891578947368421,0.04176610619086967,0.003839918946301925,0.1063440422936153,0.24772497472194135,75,Alt. Rock
158,Kiss With A Fist,Florence + The Machine,2008,123333,4,2,1,22,107.014,0.3714574898785425,0.8017824165586565,0.8691950785036663,-5.396,0.14421052631578948,0.0024086369564628074,0.0002765957446808511,0.048698657991053274,0.6309403437815976,55,Alt. Rock
159,Cosmic Love,Florence + The Machine,2009,255133,4,9,0,8,140.003,0.5303643724696356,0.8037846143711953,0.8657980860847592,-5.56,0.03852631578947368,0.14558147146734082,0.00019351570415400204,0.10431069540463603,0.08361981799797776,61,Alt. Rock
160,Rabbit Heart (Raise It Up),Florence + The Machine,2009,232146,4,9,0,8,116.977,0.6143724696356275,0.8538395596846658,0.9079705041633871,-3.524,0.04663157894736842,0.05552114008146595,3.0395136778115506e-05,0.2934119560797072,0.3933265925176947,48,Alt. Rock
161,Shake It Out,Florence + The Machine,2011,277720,4,10,1,18,107.48,0.5344129554655871,0.8047857132774647,0.8946310949086541,-4.168,0.037684210526315785,0.010440773534913189,0.0,0.09414396095973972,0.224469160768453,63,Alt. Rock
162,What The Water Gave Me,Florence + The Machine,2011,333466,4,0,0,5,124.095,0.4979757085020243,0.5655230746790751,0.8474667550437052,-6.445,0.03357894736842105,0.00936647526754545,0.00022695035460992908,0.1032940219601464,0.18503538928210314,45,Alt. Rock
163,Spectrum (Say My Name) - Calvin Harris Remix,Florence + The Machine,2012,218190,4,11,0,10,126.092,0.5850202429149797,0.9469417579677212,0.9012179460623887,-3.85,0.05073684210526316,0.002258034395616863,0.004174265450861196,0.08560390402602684,0.5945399393326593,57,Alt. Rock
164,Ship To Wreck,Florence + The Machine,2015,234526,4,9,0,8,141.991,0.5708502024291497,0.9239164831235247,0.9013629396412445,-3.843,0.034210526315789476,0.0014749010792179512,0.0,0.26901179341195613,0.5935288169868554,56,Alt. Rock
165,Hunger,Florence + The Machine,2018,214666,4,2,0,7,116.016,0.7378542510121457,0.6756439543687106,0.8645552839802809,-5.62,0.04368421052631579,0.5321280443052655,0.0,0.08753558357055713,0.3356926188068757,59,Alt. Rock
166,Big Me,Foo Fighters,1995,132840,4,0,1,20,130.97,0.5860323886639676,0.7086802182756011,0.7651518289904304,-10.419,0.03936842105263158,0.4437745419423112,0.0,0.09922732818218788,0.8554095045500506,64,Alt. Rock
167,Everlong,Foo Fighters,1997,250546,4,11,0,10,158.066,0.4180161943319838,0.8818703290602095,0.8661916400845106,-5.541,0.03863157894736842,5.913660555884093e-05,0.0003120567375886525,0.06923546156974379,0.3680485338725986,83,Alt. Rock
168,Monkey Wrench,Foo Fighters,1997,231480,4,4,1,24,174.217,0.4058704453441296,0.953949450311607,0.8923940511205932,-4.276,0.07915789473684211,1.7369495350898946e-05,2.5937183383991897e-05,0.13887759251728343,0.5611729019211326,69,Alt. Rock
169,My Hero,Foo Fighters,1998,260026,4,9,1,23,77.106,0.402834008097166,0.9279208787486024,0.8937197066987034,-4.212,0.059684210526315784,6.124504141068415e-05,0.00017933130699088147,0.04585197234648231,0.31445904954499493,75,Alt. Rock
170,Learn to Fly,Foo Fighters,1999,235293,4,4,1,24,135.997,0.47064777327935226,0.9199120874984471,0.8975931065909939,-4.025,0.04294736842105263,1.7369495350898946e-05,2.0972644376899697e-05,0.25376169174461166,0.5429726996966634,76,Alt. Rock
171,All My Life,Foo Fighters,2002,263440,4,5,1,19,167.719,0.5840080971659919,0.6045659320235822,0.8628360744024194,-5.703,0.05210526315789474,0.00021787170469046659,0.0005866261398176292,0.4723464823098821,0.6440849342770476,72,Alt. Rock
172,Times Like These,Foo Fighters,2003,265560,4,4,0,9,144.581,0.3805668016194332,0.9088999995294835,0.9023986080616431,-3.793,0.09252631578947368,1.3052221939981868e-05,1.4184397163120568e-05,0.23241154941032938,0.2689585439838221,68,Alt. Rock
173,Best of You,Foo Fighters,2005,255626,4,1,0,12,130.198,0.37044534412955465,0.9409351645301046,0.8749326815526741,-5.119,0.07326315789473684,0.0007710851115312365,9.544072948328268e-05,0.178527856852379,0.3731041456016178,75,Alt. Rock
174,The Pretender,Foo Fighters,2007,269373,4,9,1,23,172.984,0.4382591093117409,0.9599560437492235,0.8972824060648743,-4.04,0.04536842105263158,0.0009196796382325685,0.0,0.015860105734038225,0.3690596562184024,78,Alt. Rock
175,Walk,Foo Fighters,2011,255960,4,9,1,23,137.107,0.2368421052631579,0.8658527465598987,0.8746841211317785,-5.131,0.054315789473684206,3.534140094518168e-05,0.0005390070921985817,0.28121187474583165,0.19615773508594542,68,Alt. Rock
176,Only Happy When It Rains,Garbage,1995,236533,4,1,0,12,121.459,0.5172064777327935,0.8278109881216611,0.8867185881768094,-4.55,0.034,3.6847426553641124e-05,0.001043566362715299,0.1988613257421716,0.4914054600606673,55,Alt. Rock
177,Vow,Garbage,1995,270133,4,5,1,19,126.393,0.49190283400809715,0.9119032962482918,0.8943825344877584,-4.18,0.04663157894736842,8.383542553757584e-05,0.003687943262411348,0.6106140707604717,0.3660262891809909,33,Alt. Rock
178,#1 Crush,Garbage,1996,285106,4,7,0,6,94.196,0.6427125506072875,0.647613184993167,0.8348316003148433,-7.055,0.024736842105263158,0.00025602435343810586,0.001337386018237082,0.3513623424156161,0.4691607684529829,40,Alt. Rock
179,Stupid Girl - Remastered 2015,Garbage,1996,258533,4,1,0,12,119.948,0.6417004048582996,0.7567329657765329,0.8813331123907371,-4.81,0.03494736842105263,0.0025190788344165004,0.0004468085106382979,0.03080520536803579,0.6683518705763398,51,Alt. Rock
180,I Think I'm Paranoid,Garbage,1998,218134,4,0,1,20,113.875,0.5657894736842106,0.7727505482768435,0.837068644102904,-6.947,0.034736842105263156,0.0005542174239130763,0.03363728470111449,0.4296461976413176,0.48230535894843274,51,Alt. Rock
181,Milk,Garbage,1998,234573,4,4,0,9,95.018,0.5506072874493928,0.7637406581204188,0.8451675711504205,-6.556,0.026947368421052633,0.019276123771208603,0.0016109422492401218,0.14396095973973158,0.6097067745197169,35,Alt. Rock
182,Push It,Garbage,1998,242533,4,0,1,20,123.895,0.5708502024291497,0.909901098435753,0.846928207465098,-6.471,0.032736842105263154,0.0003403617875118349,0.11144883485309018,0.06323708824725498,0.9019211324570273,42,Alt. Rock
183,Special,Garbage,1998,223602,4,0,0,5,131.828,0.4483805668016194,0.9449395601551823,0.9041178176395046,-3.71,0.03968421052631579,8.724908358341725e-05,0.0005491388044579534,0.362545750305002,0.5793731041456016,42,Alt. Rock
184,The World Is Not Enough,Garbage,1999,237733,4,10,0,3,85.806,0.48279352226720645,0.8558417574972047,0.8854343593355152,-4.612,0.03157894736842105,0.04226811472702282,0.08541033434650457,0.11549410329402196,0.46713852376137516,39,Alt. Rock
185,When I Grow Up,Garbage,1999,204527,4,7,0,6,139.873,0.5880566801619432,0.8418263728094328,0.832180289158623,-7.183,0.04063157894736842,0.0007740971627481554,2.5531914893617022e-05,0.7539650264335096,0.750252780586451,45,Alt. Rock
186,Allison Road,Gin Blossoms,1992,199240,4,2,1,22,134.65,0.5506072874493928,0.8958857137479812,0.8307303533700651,-7.253,0.048105263157894734,0.006685749684487636,0.0,0.09414396095973972,0.9423660262891811,49,Alt. Rock
187,Found Out About You,Gin Blossoms,1992,233400,4,7,1,21,134.718,0.5455465587044535,0.8268098892153917,0.8144910725382162,-8.037,0.029052631578947365,0.0022479942248938,0.045694022289766975,0.07198047986986579,0.6764408493427705,60,Alt. Rock
188,Hey Jealousy,Gin Blossoms,1992,236626,4,6,0,11,152.903,0.4767206477732793,0.7977780209335789,0.806827126227267,-8.407,0.04094736842105263,0.00017871503887052095,6.57548125633232e-06,0.29137860919072794,0.5025278058645096,63,Alt. Rock
189,Mrs. Rita,Gin Blossoms,1992,265866,4,4,0,9,142.777,0.5141700404858299,0.807789009996273,0.800550975599652,-8.71,0.033473684210526315,8.052216919896506e-05,1.2158054711246202e-05,0.09821065473769824,0.8260869565217391,29,Alt. Rock
190,Until I Fall Away,Gin Blossoms,1992,232600,4,1,0,12,122.721,0.6487854251012146,0.6966670314003681,0.785098802767306,-9.456,0.027999999999999997,0.007709847098240059,0.026139817629179333,0.036701911346075644,0.8291203235591507,45,Alt. Rock
